business_unit,lead_contact,title,job_level,industry,team,channel,lead_product,sales_qualified
business_unit_1,Contact,Billing Officer,Staff-Level,Physician,team_3,Webinar,product_34,0
business_unit_1,Contact,Office Manager,Manager-Level,Physician,team_3,Webinar,product_34,0
business_unit_1,Contact,Chief Operations Officer,C-Level,Mental Health,team_3,Webinar,product_34,0
business_unit_1,Contact,Product Manager,Manager-Level,Software Vendor,team_2,Webinar,product_7,0
business_unit_1,Lead,CDS,,Hospital,team_4,Webinar,product_7,0
business_unit_1,Contact,Senior Member Of Technical Staff,,Software Vendor,team_2,Webinar,product_7,0
business_unit_1,Contact,Billing Manager,Manager-Level,Physician,team_3,Webinar,product_34,1
business_unit_1,Contact,revenue cycle specialist,Staff-Level,Skilled Nursing Facility,team_1,Webinar,product_7,0
business_unit_1,Contact,COO/Vice President of IT,VP-Level,Software Vendor,team_2,Webinar,product_7,0
business_unit_1,Contact,PRC ADMISTRATOR,,Revenue Cycle Management,team_2,Webinar,product_7,0
business_unit_1,Contact,Billing Specialist,Staff-Level,Health Plan,team_2,Webinar,product_7,0
business_unit_1,Contact,Business Office Manager,Manager-Level,Hospital,team_4,Webinar,product_34,0
business_unit_1,Lead,Chief Executive Officer/ Medical Director,,Other Ambulatory Provider,team_3,Webinar,product_34,1
business_unit_1,Contact,Technical Director,Director-Level,Software Vendor,team_2,Webinar,product_7,0
business_unit_1,Lead,Owner,C-Level,Physician,team_3,Webinar,product_34,1
business_unit_1,Contact,,,Revenue Cycle Management,team_2,Webinar,product_7,0
business_unit_1,Contact,Ambulance Billing Supervisor,Staff-Level,Transportation Services,team_3,Webinar,product_34,0
business_unit_1,Contact,Manager- Eligibility,Manager-Level,Revenue Cycle Management,team_2,Webinar,product_7,0
business_unit_1,Contact,Support,Staff-Level,Software Vendor,team_2,Webinar,product_7,0
business_unit_1,Lead,Chief Administrative Officer,,Ambulatory Health Care Facilities,team_3,Webinar,product_7,0
business_unit_1,Lead,Ceo,C-Level,Billing Services,team_3,Webinar,product_4,0
business_unit_1,Lead,Ceo,C-Level,Billing Services,team_3,Webinar,product_34,1
business_unit_1,Contact,Office Manager,Manager-Level,Physician,team_3,Webinar,product_4,0
business_unit_1,Contact,,,Chiropractic,team_3,Webinar,product_27,0
business_unit_1,Contact,Consultant/Contact,,Consulting Services,team_3,Webinar,product_24,0
business_unit_1,Contact,Biller,,Ambulatory Health Care Facilities,team_3,MDR Meeting,product_34,1
business_unit_4,Lead,"Senior Director, Nursing, Quality & Education",,Pharmaceutical,team_11,Webinar,product_60,0
business_unit_4,Lead,General Manager,,Pharmaceutical,team_11,Webinar,product_60,0
business_unit_4,Contact,"Operations Vice President, Human Resources",VP-Level,Software Vendor,team_11,Webinar,product_60,0
business_unit_1,Contact,"Insurance Coordinator, Billing and Prior Authorization Management",Staff-Level,Home Health,team_1,Demo Request,product_22,0
business_unit_1,Contact,Customer Service Representative II,,Health Plan,team_2,Webinar,product_7,0
business_unit_1,Lead,"Services Director, Revenue Cycle",,Revenue Cycle Management,team_2,Webinar,product_7,0
business_unit_1,Lead,Billing,,Revenue Cycle Management,team_2,Inbound Call,product_37,0
business_unit_1,Contact,Billing,,Home Health,team_1,Inbound Call,product_1,0
business_unit_1,Contact,"Director, Central Business Office",Director-Level,Health System,team_4,Webinar,product_34,0
business_unit_1,Contact,PFS/HIM Manager,Manager-Level,Hospital,team_4,Webinar,product_34,0
business_unit_1,Contact,BUSINESS OFFICE MANAGER,Manager-Level,Physician,team_3,Webinar,product_34,0
business_unit_1,Contact,,,Physician,team_3,Webinar,product_34,0
business_unit_1,Contact,"Director, Patient Access and HIM",Director-Level,Hospital,team_4,Webinar,product_34,0
business_unit_1,Contact,Administrator,Director-Level,Physician,team_3,Webinar,product_34,0
business_unit_1,Contact,billing specialist,Staff-Level,Hospital,team_4,Webinar,product_34,0
business_unit_1,Contact,PBS,,Hospital,team_4,Webinar,product_7,0
business_unit_1,Contact,Billing Consultant,Staff-Level,Billing Services,team_3,Demo Request,product_7,0
business_unit_1,Lead,Manager of Revenue Cycle,Manager-Level,Physician,team_3,Webinar,product_34,0
business_unit_1,Lead,Office Manager,,Physician,team_3,Webinar,product_27,0
business_unit_1,Lead,,,Hospital,team_4,PPC,product_27,0
business_unit_1,Lead,,,Other Ambulatory Provider,team_3,PPC,product_27,0
business_unit_1,Lead,,,Software Vendor,team_2,PPC,product_7,1
business_unit_1,Lead,Operations Consultant,,Home Health,team_1,Web Chat,product_1,0
business_unit_1,Contact,Patient Service Representative,Staff-Level,Hospital,team_4,Webinar,product_27,0
business_unit_1,Contact,Biller,Staff-Level,Mental Health,team_3,Webinar,product_27,1
business_unit_1,Contact,Accounts Receivable Staff,,Billing Services,team_3,Webinar,product_27,0
business_unit_1,Contact,Billing Office Manager,Director-Level,Physician,team_4,Webinar,product_27,0
business_unit_1,Contact,RN Supervisor,Staff-Level,Home Health,team_1,Demo Request,product_28,1
business_unit_4,Lead,Pharmacy Manager,,Pharmacy,team_11,Webinar,product_60,0
business_unit_1,Lead,,,Hospital,team_5,Demo Request,product_57,1
business_unit_1,Lead,"Manager, Billing & Accounts Receivable",,Physician,team_1,Demo Request,product_52,1
business_unit_1,Contact,THIRD PARTY BILLER,Staff-Level,Hospital,team_4,Demo Request,product_50,0
business_unit_1,Contact,Billing Manager,Manager-Level,Skilled Nursing Facility,team_1,MDR Meeting,product_24,0
business_unit_1,Lead,Admin,,Home Health,team_1,Inbound Call,product_37,1
business_unit_1,Contact,"Manager, Implementation & Optimization",Manager-Level,Skilled Nursing Facility,team_1,MDR Meeting,product_5,1
business_unit_1,Contact,Billing Clerk,Staff-Level,Facility/Agency,team_3,Webinar,product_40,0
business_unit_1,Lead,Contract Analyst,Staff-Level,Hospital,team_4,Webinar,product_50,0
business_unit_1,Contact,Administrator,Director-Level,Home Health,team_1,MDR Meeting,product_37,1
business_unit_1,Lead,Administrative Manager,Manager-Level,Physician,team_3,Webinar,product_27,0
business_unit_1,Contact,,,Other Ambulatory Provider,team_3,Demo Request,product_41,1
business_unit_1,Lead,Director,Director-Level,Physician,team_3,Webinar,product_40,0
business_unit_1,Lead,Sr. Consultant,,Physician,team_3,Webinar,product_40,0
business_unit_1,Lead,,,Other Ambulatory Provider,team_3,Demo Request,product_7,0
business_unit_1,Lead,,,Other Ambulatory Provider,team_5,Demo Request,product_57,0
business_unit_3,Lead,Auchi,,Health Plan / Payer,team_9,Demo Request,product_14,0
business_unit_1,Lead,,,Home Health,team_1,PPC,product_27,0
business_unit_4,Lead,,,Pharmacy,team_11,Demo Request,product_60,0
business_unit_1,Lead,Owner,,Consulting Services,team_2,Inbound Call,product_1,0
business_unit_1,Contact,Project Manager,Manager-Level,Home Health,team_1,MDR Meeting,product_1,0
business_unit_1,Contact,Billing Manager,Manager-Level,Hospice,team_1,MDR Meeting,product_24,0
business_unit_1,Contact,Owner,C-Level,Mental Health,team_3,Inbound Call,product_1,1
business_unit_1,Contact,Owner,,Ambulatory Health Care Facilities,team_3,Web Chat,product_4,1
business_unit_1,Lead,Admin,,Home Health,team_1,Inbound Call,product_1,1
business_unit_1,Contact,Billing Manager,,Physician,team_3,Inbound Call,product_1,0
business_unit_2,Lead,Clinical Scientist,,Medical Device Manufacturer,team_12,Webinar,product_51,0
business_unit_2,Lead,"Head of Health Economic Modeling, Decision Sciences",,,team_12,Webinar,product_51,0
business_unit_1,Contact,Admin,,Pharmacy Service,team_3,Inbound Call,product_40,1
business_unit_1,Contact,Medicare Manager,Manager-Level,Consulting Services,team_2,Inbound Call,product_37,0
business_unit_3,Lead,,,Health Plan / Payer,team_9,Demo Request,product_13,1
business_unit_1,Lead,CEO,,Mental Health,team_3,Inbound Call,product_1,0
business_unit_1,Lead,Dr.,,Physician,team_3,Inbound Call,product_1,0
business_unit_1,Contact,Admin,,Billing Services,team_3,Inbound Call,product_1,1
business_unit_1,Contact,Office Manager,Manager-Level,Eye and Vision Services,team_3,Webinar,product_24,0
business_unit_1,Lead,CEO,,Mental Health,team_5,Demo Request,product_57,1
business_unit_1,Contact,Owner,C-Level,Physician,team_3,Webinar,product_40,0
business_unit_1,Contact,,Manager-Level,Home Health,team_1,Webinar,product_40,0
business_unit_1,Lead,CEO,C-Level,Ambulatory Health Care Facilities,team_3,Webinar,product_40,0
business_unit_1,Contact,Consultant,Staff-Level,Skilled Nursing Facility,team_1,Webinar,product_40,0
business_unit_1,Contact,Billing,Staff-Level,Mental Health,team_3,Webinar,product_40,0
business_unit_1,Contact,Director of Finance,Director-Level,Skilled Nursing Facility,team_1,Webinar,product_40,0
business_unit_1,Contact,LMFT,,Mental Health,team_3,Webinar,product_40,0
business_unit_1,Contact,billing specialist,Staff-Level,Laboratories,team_3,Webinar,product_40,0
business_unit_1,Contact,Biller,Staff-Level,Ambulatory Health Care Facilities,team_3,Webinar,product_40,0
business_unit_1,Contact,Director of Finance,Director-Level,Home Health,team_1,Webinar,product_40,0
business_unit_1,Contact,Owner,C-Level,Physician,team_3,Webinar,product_40,0
business_unit_1,Contact,Billing,,Other Ambulatory Provider,team_3,Inbound Call,product_4,1
business_unit_1,Lead,"Manager, Revenue Cycle",,Physician,team_3,Webinar,product_40,0
business_unit_1,Lead,CFO,,Other Ambulatory Provider,team_3,Webinar,product_40,1
business_unit_3,Lead,,,Health System,team_9,Demo Request,product_30,0
business_unit_2,Lead,,,Home Health,team_10,Demo Request,product_20,0
business_unit_2,Lead,,,Data Licensing Partner,team_10,Demo Request,product_20,0
business_unit_1,Lead,,,Mental Health,team_3,Demo Request,product_24,0
business_unit_1,Lead,,,Billing Services,team_3,Demo Request,product_34,1
business_unit_1,Lead,,,Mental Health,team_3,Demo Request,product_47,1
business_unit_1,Lead,Business Analyst,,Non-Healthcare,team_5,Demo Request,product_57,0
business_unit_2,Lead,Director,,Pharmaceutical,team_8,Webinar,product_61,0
business_unit_1,Lead,Medical Biller,,Other Ambulatory Provider,team_3,Webinar,product_40,0
business_unit_1,Lead,,,Hospital,team_4,Demo Request,product_22,1
business_unit_2,Lead,,,Biotech,team_12,Demo Request,product_51,0
business_unit_1,Contact,CEO,,Home Health,team_1,Inbound Call,product_1,0
business_unit_1,Lead,Medical Billing,Staff-Level,Hospital,team_4,Webinar,product_40,0
business_unit_1,Lead,,,Billing Services,team_3,Demo Request,product_41,1
business_unit_1,Lead,,,Software Vendor,team_2,Demo Request,product_4,0
business_unit_1,Lead,Billing,,Hospital,team_4,Web Chat,product_21,1
business_unit_1,Contact,Quality Assurance Director,Director-Level,Billing Services,team_3,Inbound Call,product_1,1
business_unit_1,Contact,Business Office Manager,,Assisted Living Facility,team_1,Webinar,product_40,0
business_unit_1,Contact,Finance Coordinator,Staff-Level,Assisted Living Facility,team_1,Webinar,product_40,0
business_unit_1,Contact,Admin Assistant,Staff-Level,Ambulatory Health Care Facilities,team_3,Webinar,product_40,0
business_unit_1,Contact,AR Manager,Manager-Level,Hospital,team_4,Webinar,product_40,0
business_unit_1,Contact,BILLING MANAGER,Manager-Level,Physician,team_3,Webinar,product_40,0
business_unit_1,Contact,DOP,,Home Health,team_1,Webinar,product_40,0
business_unit_1,Contact,Biller,Staff-Level,Mental Health,team_3,Webinar,product_40,0
business_unit_1,Contact,Finance Director,Director-Level,Hospital,team_4,Webinar,product_40,0
business_unit_1,Contact,Practice Manager,Manager-Level,Physician,team_3,Webinar,product_40,0
business_unit_1,Contact,Provider,Provider-Level,Chiropractic,team_3,Webinar,product_40,1
business_unit_1,Contact,Director of Finance,,Physician,team_3,Webinar,product_40,0
business_unit_1,Contact,Billing Manager,Manager-Level,Home Health,team_1,MDR Meeting,product_1,1
business_unit_1,Contact,Biller,,DME & Medical Supplies,team_3,Inbound Call,product_24,1
business_unit_2,Contact,RWD Scientist,,Biotech,team_8,Webinar,product_61,0
business_unit_1,Lead,Billing,,Software Vendor,team_2,Web Chat,product_40,0
business_unit_3,Contact,Account Specialist,Staff-Level,Health Plan / Payer,team_9,Webinar,product_14,0
business_unit_1,Contact,,,Home Health,team_1,Webinar,product_40,0
business_unit_1,Contact,Practice Administrator,Manager-Level,Physician,team_3,Webinar,product_24,1
business_unit_1,Contact,Billing Specialist,Staff-Level,Physician,team_3,Webinar,product_40,0
business_unit_1,Lead,Billing,,Health System,team_4,Inbound Call,product_1,0
business_unit_1,Lead,Staff,,Ambulatory Health Care Facilities,team_7,Tradeshow,product_32,1
business_unit_1,Lead,Infection Preventionist,,Hospital,team_7,Tradeshow,product_32,0
business_unit_1,Lead,Sepsis Coordinator,,Hospital,team_7,Demo Request,product_3,1
business_unit_1,Lead,Infection Preventionist,,Ambulatory Health Care Facilities,team_7,Tradeshow,product_32,0
business_unit_1,Lead,Infection Control Nurse,,Ambulatory Health Care Facilities,team_7,Tradeshow,product_32,0
business_unit_1,Lead,Director of Staff Development and Infection Prevention,,Ambulatory Health Care Facilities,team_7,Tradeshow,product_32,1
business_unit_1,Lead,Infection Preventionist,,Ambulatory Health Care Facilities,team_7,Tradeshow,product_32,0
business_unit_1,Lead,Infection Prevention & Employee Health Manager,,Ambulatory Health Care Facilities,team_7,Tradeshow,product_32,0
business_unit_1,Lead,IC/Occ Health Director,,Hospital,team_7,Tradeshow,product_32,0
business_unit_1,Lead,Infection Preventionist,,Ambulatory Health Care Facilities,team_7,Tradeshow,product_32,0
business_unit_1,Lead,Infection Preventionist,,Ambulatory Health Care Facilities,team_7,Tradeshow,product_32,0
business_unit_1,Lead,HPDP Manager,,Hospital,team_7,Tradeshow,product_32,1
business_unit_1,Lead,Director of Infection Prevention,,Hospital,team_7,Tradeshow,product_32,0
business_unit_1,Lead,Surveillance Infection Preventionist,,Ambulatory Health Care Facilities,team_7,Tradeshow,product_32,0
business_unit_1,Lead,Infection Preventionist,,Health System,team_7,Tradeshow,product_32,0
business_unit_1,Lead,"BSN, RN, CNOR",,Ambulatory Health Care Facilities,team_7,Tradeshow,product_32,0
business_unit_1,Lead,Infection Preventionist,,Ambulatory Health Care Facilities,team_7,Tradeshow,product_32,0
business_unit_1,Lead,Infection Control Coordinator,,Ambulatory Health Care Facilities,team_7,Tradeshow,product_32,0
business_unit_1,Lead,Infection Preventionist,,Ambulatory Health Care Facilities,team_7,Tradeshow,product_32,0
business_unit_1,Lead,"Epidemiology Investigator, LVN, CIC",,Ambulatory Health Care Facilities,team_7,Tradeshow,product_32,0
business_unit_1,Lead,,,Physician,team_3,Demo Request,product_4,1
business_unit_1,Lead,,,Hospital,team_5,Demo Request,product_57,1
business_unit_1,Lead,,,Software Vendor,team_2,Demo Request,product_4,0
business_unit_1,Contact,Medical Biller,Staff-Level,Ambulatory Health Care Facilities,team_1,Inbound Call,product_1,0
business_unit_1,Contact,Finance Manager,Manager-Level,Home Health,team_1,MDR Meeting,product_1,0
business_unit_1,Lead,Director of Admissions,Manager-Level,Skilled Nursing Facility,team_1,MDR Meeting,product_1,0
business_unit_1,Contact,Accounts Receivable Biller,Staff-Level,Skilled Nursing Facility,team_1,MDR Meeting,product_1,0
business_unit_1,Contact,Billing Manager,Manager-Level,Home Health,team_1,MDR Meeting,product_1,0
business_unit_1,Contact,Office Manager,,Home Health,team_1,MDR Meeting,product_1,0
business_unit_1,Contact,Administrator,Director-Level,Home Health,team_1,MDR Meeting,product_1,0
business_unit_1,Contact,Billing Manager,Manager-Level,Home Health,team_1,MDR Meeting,product_1,1
business_unit_1,Contact,Biller,Staff-Level,Home Health,team_1,MDR Meeting,product_1,1
business_unit_1,Contact,Office Manager,Manager-Level,Home Health,team_1,MDR Meeting,product_1,0
business_unit_1,Contact,Intake Coordinator,,Home Health,team_1,MDR Meeting,product_1,1
business_unit_1,Contact,Billing Coordinator,Staff-Level,Home Health,team_1,MDR Meeting,product_24,0
business_unit_1,Contact,Admissions director,Director-Level,Skilled Nursing Facility,team_1,MDR Meeting,product_1,0
