Product ID,Product Name,Product Category,Price,Quantity Sold,UOM,Region,Customer Segment,Sales Rep Name,Date of Sale
TWWM8KTYVA,Blood Collection Tubes,Medical Devices,490.81,6,trays,"San Antonio, TX",Clinic,Rachel Sutton,2024-08-27
0U1DC7RZPE,Amoxicillin Capsules,Pharmaceuticals,324.88,36,bottles,"Seattle, WA",Hospital,Juan Campos,2024-04-30
BL67IVA4CO,Surgical Scalpels,Medical Devices,254.69,56,pieces,"Seattle, WA",Clinic,Jennifer Ross,2024-09-02
TY57E88ENG,Amoxicillin Capsules,Pharmaceuticals,151.87,10,bottles,"San Antonio, TX",Clinic,Rachel Sutton,2024-08-04
5LJJOYD5OU,Vitamin D Capsules,Pharmaceuticals,233.23,43,bottles,"Los Angeles, CA",Hospital,Robin Levy,2023-12-07
94FTTGI7SN,Cough Syrup,Pharmaceuticals,297.44,22,bottles,"Phoenix, AZ",Hospital,Ryan Carr,2023-10-17
XWBQ37AH97,Vitamin D Capsules,Pharmaceuticals,154.39,48,bottles,"Minneapolis, MN",Hospital,Thomas Silva,2024-03-03
DS8Z064UO5,Surgical Gowns,Surgical Supplies,79.63,26,packs,"San Antonio, TX",Clinic,Rachel Sutton,2024-02-24
N6TDM4BXIW,Metformin Tablets,Pharmaceuticals,20.97,10,packs,"Atlanta, GA",Clinic,Robert Green,2023-10-24
TL5RHHU2PD,Surgical Scalpels,Medical Devices,172.98,23,pieces,"Las Vegas, NV",Hospital,Christopher Flores,2024-08-05
NV4TM7WRDJ,IV Tubing Set,Medical Devices,337.18,44,pieces,"Houston, TX",Clinic,Daniel Arnold,2024-04-19
YU0UATP008,Amoxicillin Capsules,Pharmaceuticals,66.29,38,bottles,"Orlando, FL",Hospital,Kyle Blair,2024-10-05
72WVDJDO3F,"Syringes, 50ml",Medical Devices,411.7,80,boxes,"Seattle, WA",Hospital,Linda West,2024-08-14
RYSSD5NS1N,Cough Syrup,Pharmaceuticals,411.06,66,bottles,"Phoenix, AZ",Hospital,Thomas Grimes,2024-08-04
HPH8EBNNHT,Insulin Injection,Pharmaceuticals,149.54,18,syringles,"Washington, DC",Hospital,Renee Mcgrath,2024-03-08
0ROIKUW7RR,Metformin Tablets,Pharmaceuticals,207.61,41,packs,"Washington, DC",Hospital,Renee Mcgrath,2024-09-23
0M4QH24MKZ,Surgical Scalpels,Medical Devices,352.81,24,pieces,"Portland, OR",Hospital,Aaron Snyder,2024-07-01
V1KZ5L33VI,"Syringes, 50ml",Surgical Supplies,360.42,55,boxes,"Phoenix, AZ",Clinic,Thomas Grimes,2023-11-21
20LBSAFMVW,Disposable Face Masks,Medical Devices,297.86,76,boxes,"Las Vegas, NV",Hospital,Mallory Barnett,2024-05-03
Y2PB3X4DQK,Catheters,Medical Devices,241.03,29,pieces,"Dallas, TX",Clinic,Kristen Turner,2023-12-30
Z7BEPKYMM2,Metformin Tablets,Pharmaceuticals,331.23,27,packs,"Las Vegas, NV",Hospital,Mallory Barnett,2024-06-05
2GIGN3FME3,Disposable Gloves,Medical Devices,366.08,54,boxes,"Denver, CO",Clinic,Lisa Barrera,2024-03-09
DYJNQFI1X2,Adhesive Bandages,Medical Devices,457.45,18,packs,"Phoenix, AZ",Clinic,Ryan Carr,2023-10-29
0PSLZE6J44,Amoxicillin Capsules,Pharmaceuticals,66.14,31,bottles,"Phoenix, AZ",Clinic,Mikayla Sanchez,2024-09-07
NL9RO89OVV,Vitamin D Capsules,Pharmaceuticals,277.97,42,bottles,"Las Vegas, NV",Hospital,Mallory Barnett,2024-09-14
10F2PACDXT,Catheters,Medical Devices,446.89,72,pieces,"Minneapolis, MN",Hospital,Thomas Garcia,2024-06-03
PTKC5JC8FD,IV Catheters,Surgical Supplies,119.12,73,pieces,"Portland, OR",Clinic,Aaron Snyder,2023-12-29
AZY7W5FF3S,IV Catheters,Surgical Supplies,487.02,44,pieces,"Washington, DC",Hospital,Renee Mcgrath,2024-03-12
7GJV97NWJV,Catheters,Medical Devices,183.4,62,pieces,"Chicago, IL",Clinic,Ryan Carr,2024-06-24
H5MHVLE1KX,Vitamin D Capsules,Pharmaceuticals,479.1,33,bottles,"Los Angeles, CA",Hospital,William Sullivan,2023-11-25
TWRXMW3MDL,Antibiotic Ointment,Pharmaceuticals,87.66,22,tubes,"Portland, OR",Hospital,Aaron Snyder,2023-12-28
EFXA5TPZ02,Paracetamol Tablets,Pharmaceuticals,328.08,10,packs,"Denver, CO",Hospital,Thomas Silva,2023-11-16
3GQ4GQ55NP,Catheters,Medical Devices,169.38,26,pieces,"Dallas, TX",Hospital,Kristen Turner,2024-09-19
ZRHJE76HII,Gauze Pads,Surgical Supplies,286.5,52,packs,"Las Vegas, NV",Hospital,Thomas Grimes,2024-07-16
KULHDDBPW9,Catheters,Medical Devices,257.35,89,pieces,"Seattle, WA",Hospital,Linda West,2023-12-03
OSWSEH6L1C,Surgical Scalpels,Medical Devices,59.63,29,pieces,"Dallas, TX",Clinic,Kristen Turner,2024-01-08
J9SYHUTF2B,Atorvastatin Tablets,Pharmaceuticals,100.91,31,packs,"Portland, OR",Hospital,Ana Smith,2024-06-10
WGWW1W64ZY,Surgical Masks,Surgical Supplies,137.85,65,boxes,"Seattle, WA",Clinic,Linda West,2024-10-04
SZJVDLKCBT,Vitamin D Capsules,Pharmaceuticals,71.23,10,bottles,"Orlando, FL",Hospital,Robert Green,2023-12-31
X3AOO69586,Adhesive Bandages,Medical Devices,307.51,98,packs,"Dallas, TX",Hospital,Jennifer Ross,2024-08-19
W1H9SQGL55,Disposable Gloves,Medical Devices,108.21,37,boxes,"Philadelphia, PA",Hospital,Lisa Barrera,2024-03-21
DA3MMXT6N6,Aspirin Tablets,Pharmaceuticals,118.19,27,packs,"Seattle, WA",Clinic,Linda West,2024-08-22
WX3V8FUEH8,Blood Collection Tubes,Medical Devices,429.29,62,trays,"Philadelphia, PA",Clinic,William Cantu,2023-10-18
4SGCO9SEQX,Ibuprofen Tablets,Pharmaceuticals,286.9,23,packs,"San Antonio, TX",Hospital,Rachel Sutton,2024-04-22
17R7EK6V38,IV Tubing Set,Medical Devices,110.72,47,pieces,"San Antonio, TX",Hospital,Juan Campos,2024-03-15
AELM4NVNLA,Blood Collection Tubes,Medical Devices,179.45,53,trays,"Dallas, TX",Hospital,Kristen Turner,2024-07-28
YE4LXIDVWX,Metformin Tablets,Pharmaceuticals,17.85,37,packs,"Washington, DC",Clinic,Renee Mcgrath,2024-09-29
6LAWH4OSGP,Adhesive Bandages,Medical Devices,224.74,33,packs,"Houston, TX",Hospital,Daniel Arnold,2023-11-20
3YDLK7IKRG,Insulin Injection,Pharmaceuticals,411.42,36,syringles,"Boston, MA",Hospital,Megan Chang,2024-07-15
WH7B8VOOJ4,Aspirin Tablets,Pharmaceuticals,106.81,47,packs,"Chicago, IL",Clinic,John Ponce,2024-02-23
6JBMFRQMEM,Paracetamol Tablets,Pharmaceuticals,89.12,50,packs,"Denver, CO",Clinic,Jasmine Kelley,2024-08-31
NCKVORIFZI,Antibiotic Ointment,Pharmaceuticals,460.19,56,tubes,"Chicago, IL",Hospital,John Ponce,2024-08-25
5T2GRZLCZD,Paracetamol Tablets,Pharmaceuticals,389.7,44,packs,"Washington, DC",Hospital,Renee Mcgrath,2024-10-13
V0XGSFFGTK,IV Tubing Set,Medical Devices,363.88,63,pieces,"Los Angeles, CA",Clinic,William Sullivan,2024-04-17
2ET5BE9W0L,Scalpel Blades,Surgical Supplies,144.37,59,pieces,"San Francisco, CA",Clinic,Christine King,2024-04-13
Z7UGF8LS9N,Suture Kits,Surgical Supplies,60.46,50,sets,"Washington, DC",Clinic,Renee Mcgrath,2023-12-30
CDI45BLJ4J,Forceps,Surgical Supplies,336.36,42,pieces,"Boston, MA",Hospital,Juan Campos,2023-11-01
2ZPYBM1T4M,Gauze Pads,Surgical Supplies,98.88,35,packs,"Portland, OR",Clinic,Aaron Snyder,2024-09-09
2G5E1VPWGL,"Syringes, 50ml",Medical Devices,137.35,79,boxes,"Houston, TX",Hospital,Jorge Trujillo,2023-11-22
U5N6GQHAL1,Gauze Pads,Surgical Supplies,456.02,70,packs,"Houston, TX",Hospital,Jorge Trujillo,2024-03-20
C71NHM4LZ7,Cough Syrup,Pharmaceuticals,254.61,51,bottles,"Portland, OR",Hospital,Ana Smith,2023-11-20
DOVVN1TUOW,Scalpel Blades,Surgical Supplies,169.72,38,pieces,"San Francisco, CA",Hospital,Robin Levy,2023-10-27
2L988608F3,Antibiotic Ointment,Pharmaceuticals,375.3,70,tubes,"San Francisco, CA",Hospital,Robin Levy,2024-02-10
JG49KYWLJO,IV Tubing Set,Medical Devices,388.59,96,pieces,"Las Vegas, NV",Hospital,Mallory Barnett,2023-11-24
TE48W2LHYU,"Syringes, 50ml",Surgical Supplies,133.16,75,boxes,"Dallas, TX",Clinic,Kristen Turner,2024-01-25
Y4W7VQEGLX,"Syringes, 50ml",Surgical Supplies,374.07,17,boxes,"Los Angeles, CA",Clinic,William Sullivan,2024-10-11
OLMM37DI2X,Diagnostic Test Strips,Medical Devices,421.0,30,boxes,"Orlando, FL",Clinic,Kyle Blair,2024-01-10
65TM2KJCHP,Sterile Drapes,Surgical Supplies,427.25,63,packs,"Minneapolis, MN",Clinic,Thomas Silva,2024-07-28
WKG3D22CGX,Surgical Scalpels,Medical Devices,329.29,66,pieces,"Boston, MA",Hospital,Megan Chang,2024-07-28
816FEVKMGC,Paracetamol Tablets,Pharmaceuticals,63.0,62,packs,"Dallas, TX",Hospital,Jennifer Ross,2023-11-06
JG0M2LJ2PG,Ibuprofen Tablets,Pharmaceuticals,287.86,55,packs,"Chicago, IL",Hospital,John Ponce,2024-03-05
FQYVNA4KXA,Surgical Gowns,Surgical Supplies,63.34,73,packs,"Minneapolis, MN",Clinic,Thomas Silva,2023-12-07
0TKQKQYES0,IV Tubing Set,Medical Devices,132.29,65,pieces,"Phoenix, AZ",Hospital,Ryan Carr,2024-02-09
HOEM04N4KK,IV Catheters,Surgical Supplies,144.91,53,pieces,"Las Vegas, NV",Hospital,Mallory Barnett,2023-11-30
KGJYAZRTSG,Scalpel Blades,Surgical Supplies,499.95,34,pieces,"Denver, CO",Hospital,Lisa Barrera,2023-12-03
XZNLBSWBUA,Paracetamol Tablets,Pharmaceuticals,82.7,12,packs,"Dallas, TX",Clinic,Kristen Turner,2024-07-01
4A81N6M1VW,Cough Syrup,Pharmaceuticals,10.23,31,bottles,"Washington, DC",Clinic,Christopher Flores,2023-11-02
L0T7RGE5NL,Gauze Sponges,Medical Devices,135.63,29,packs,"Dallas, TX",Hospital,Kristen Turner,2024-04-05
ATTFV1RM96,IV Tubing Set,Medical Devices,330.39,71,pieces,"Boston, MA",Hospital,Megan Chang,2024-05-02
O67UNPQ44E,Scalpel Blades,Surgical Supplies,440.36,24,pieces,"New York City, NY",Hospital,Daniel Arnold,2024-03-17
PZLY8D75CB,Surgical Scalpels,Medical Devices,126.03,91,pieces,"Las Vegas, NV",Hospital,Mallory Barnett,2024-01-12
544MXO463C,Sterile Drapes,Surgical Supplies,57.54,64,packs,"Denver, CO",Clinic,Jasmine Kelley,2024-05-29
J54ZBRYLI6,Vitamin D Capsules,Pharmaceuticals,157.53,58,bottles,"San Francisco, CA",Hospital,Robin Levy,2023-11-18
I47M8GAAT3,Amoxicillin Capsules,Pharmaceuticals,200.13,20,bottles,"Minneapolis, MN",Hospital,Thomas Silva,2023-12-16
72DK8R73FU,IV Catheters,Surgical Supplies,351.07,31,pieces,"Dallas, TX",Clinic,Kristen Turner,2024-01-30
W5F0WIWSN6,IV Tubing Set,Medical Devices,476.91,21,pieces,"Denver, CO",Clinic,Thomas Garcia,2024-03-26
WSOH6O48SW,Surgical Scalpels,Medical Devices,319.7,65,pieces,"Houston, TX",Clinic,Kyle Blair,2023-12-26
M9F99VET3L,Scalpel Blades,Surgical Supplies,419.32,45,pieces,"Dallas, TX",Hospital,Kristen Turner,2024-06-07
5P58GT2OTD,"Syringes, 50ml",Surgical Supplies,258.01,49,boxes,"Atlanta, GA",Clinic,Robert Green,2024-01-17
BH2W2OZ25N,Gauze Sponges,Medical Devices,437.93,30,packs,"Boston, MA",Clinic,Juan Campos,2024-04-06
HSR0Z2H1RV,Vitamin D Capsules,Pharmaceuticals,170.61,7,bottles,"Chicago, IL",Clinic,John Ponce,2024-08-03
YOT1J80848,Catheters,Medical Devices,391.38,35,pieces,"Las Vegas, NV",Clinic,William Cantu,2024-06-14
S7ZC8Q3KU8,Sterile Drapes,Surgical Supplies,392.7,60,packs,"Dallas, TX",Clinic,Kristen Turner,2024-05-21
6VZW9ITAHO,Catheters,Medical Devices,434.27,85,pieces,"Washington, DC",Hospital,Rebecca Wagner,2024-08-13
WNK1ZSCMTG,Metformin Tablets,Pharmaceuticals,277.65,51,packs,"San Francisco, CA",Hospital,Mark Harrell,2024-03-09
2CFPEV004P,Forceps,Surgical Supplies,61.57,20,pieces,"Chicago, IL",Clinic,John Ponce,2024-03-19
Y3H5LIT997,Surgical Gowns,Surgical Supplies,228.96,28,packs,"Dallas, TX",Hospital,Jennifer Ross,2024-03-04
RPNHSIDKA6,IV Tubing Set,Medical Devices,226.65,36,pieces,"Seattle, WA",Clinic,Linda West,2023-11-30
VROVT4W7TB,Atorvastatin Tablets,Pharmaceuticals,472.54,48,packs,"Portland, OR",Hospital,Ana Smith,2024-05-19
YIAJDJTTPQ,Suture Kits,Surgical Supplies,100.92,60,sets,"Washington, DC",Hospital,Rebecca Wagner,2024-04-10
WVNFESNEFN,Diagnostic Test Strips,Medical Devices,142.75,100,boxes,"Boston, MA",Hospital,Juan Campos,2024-08-01
Z6KRW2M808,IV Catheters,Surgical Supplies,185.86,5,pieces,"Los Angeles, CA",Hospital,William Sullivan,2024-05-23
I0LWLD4OOI,Ibuprofen Tablets,Pharmaceuticals,57.75,45,packs,"Denver, CO",Clinic,Lisa Barrera,2024-02-17
V9XB93YHD9,"Syringes, 50ml",Surgical Supplies,241.98,12,boxes,"Boston, MA",Clinic,Juan Campos,2024-08-23
Z7DMC7C1WG,Amoxicillin Capsules,Pharmaceuticals,29.61,37,bottles,"Portland, OR",Clinic,Aaron Snyder,2024-01-23
7STQ5CAD1M,"Syringes, 50ml",Medical Devices,269.03,92,boxes,"San Francisco, CA",Hospital,Mark Harrell,2024-02-02
9W95G6YIJB,Paracetamol Tablets,Pharmaceuticals,184.58,4,packs,"Washington, DC",Clinic,Rebecca Wagner,2024-08-27
5CH3VUG9CU,Scalpel Blades,Surgical Supplies,82.35,18,pieces,"Portland, OR",Hospital,Aaron Snyder,2024-10-06
BPN3LYTTFF,Gauze Sponges,Medical Devices,297.18,48,packs,"San Antonio, TX",Clinic,Rachel Sutton,2023-12-30
BFUA3UVIUC,IV Catheters,Surgical Supplies,313.64,23,pieces,"Orlando, FL",Clinic,Kyle Blair,2024-01-04
TR3GCAN3K8,Forceps,Surgical Supplies,142.22,38,pieces,"Denver, CO",Clinic,Lisa Barrera,2024-05-13
07MH33UPXM,IV Tubing Set,Medical Devices,430.81,18,pieces,"San Antonio, TX",Clinic,Rachel Sutton,2023-10-22
K8USSXJN5G,Diagnostic Test Strips,Medical Devices,424.41,91,boxes,"Las Vegas, NV",Hospital,Mallory Barnett,2024-08-07
3A4PI39K5T,Cough Syrup,Pharmaceuticals,185.47,28,bottles,"Seattle, WA",Clinic,Linda West,2024-03-18
KY01JKRDDD,Amoxicillin Capsules,Pharmaceuticals,403.54,57,bottles,"Minneapolis, MN",Hospital,Thomas Garcia,2024-07-07
EJR91IM8AP,Sterile Drapes,Surgical Supplies,406.85,22,packs,"Las Vegas, NV",Hospital,William Cantu,2023-10-23
E1L4RGVGLI,Surgical Scalpels,Medical Devices,491.46,67,pieces,"Portland, OR",Clinic,Aaron Snyder,2024-07-30
IIEP1ZPM02,Amoxicillin Capsules,Pharmaceuticals,82.83,42,bottles,"Dallas, TX",Hospital,Kristen Turner,2024-05-01
QKVPFYC7PL,IV Tubing Set,Medical Devices,149.0,100,pieces,"Minneapolis, MN",Hospital,Thomas Garcia,2023-10-22
2GQV5QQACM,Insulin Injection,Pharmaceuticals,192.95,30,syringles,"Las Vegas, NV",Clinic,William Cantu,2023-10-31
SP5Y811HTX,Sterile Drapes,Surgical Supplies,56.12,48,packs,"Atlanta, GA",Clinic,Thomas Garcia,2024-03-10
R02RUV6POF,Antibiotic Ointment,Pharmaceuticals,398.69,27,tubes,"Portland, OR",Hospital,Ana Smith,2024-05-29
RVM4JW0HBU,Suture Kits,Surgical Supplies,179.18,11,sets,"Seattle, WA",Clinic,Daniel Arnold,2024-03-27
VLLX8IOM1P,Amoxicillin Capsules,Pharmaceuticals,417.13,71,bottles,"Orlando, FL",Hospital,John Ponce,2024-06-05
S72MG8FTDT,Surgical Scalpels,Medical Devices,376.2,28,pieces,"San Francisco, CA",Hospital,Robin Levy,2024-09-07
QIK2G6I2WL,"Syringes, 50ml",Medical Devices,257.08,73,boxes,"Minneapolis, MN",Hospital,Robin Levy,2024-03-01
8EGUJZEMK3,Insulin Injection,Pharmaceuticals,41.35,14,syringles,"San Francisco, CA",Clinic,Mark Harrell,2024-03-15
VF5FOPYRAY,Disposable Face Masks,Medical Devices,176.11,67,boxes,"Dallas, TX",Hospital,Jennifer Ross,2024-07-31
4D5C5VVH2S,Gauze Pads,Surgical Supplies,350.92,50,packs,"Washington, DC",Clinic,Rebecca Wagner,2023-10-29
XMSCXF8S6D,Insulin Injection,Pharmaceuticals,192.37,37,syringles,"San Antonio, TX",Clinic,Robin Levy,2024-02-15
13RPPFYI7O,Surgical Masks,Surgical Supplies,279.7,68,boxes,"Las Vegas, NV",Clinic,Jorge Trujillo,2023-11-05
ZA6QZ8FA25,Surgical Masks,Surgical Supplies,81.99,18,boxes,"Washington, DC",Clinic,Christopher Flores,2024-06-09
OXBHCGETFZ,Disposable Face Masks,Medical Devices,165.54,25,boxes,"Washington, DC",Hospital,Renee Mcgrath,2024-06-16
9QKCPKXNQA,Surgical Masks,Surgical Supplies,248.29,52,boxes,"Las Vegas, NV",Hospital,Mallory Barnett,2024-06-13
E78LC20LU4,Catheters,Medical Devices,87.96,63,pieces,"Minneapolis, MN",Clinic,Thomas Garcia,2024-05-28
QYQI7PCVUD,"Syringes, 50ml",Surgical Supplies,169.84,21,boxes,"Dallas, TX",Hospital,Kristen Turner,2024-07-13
7TW7PBJOSB,Suture Kits,Surgical Supplies,59.76,42,sets,"Seattle, WA",Clinic,Linda West,2023-10-19
0JDX3S7ZNL,Gauze Sponges,Medical Devices,265.75,76,packs,"Phoenix, AZ",Hospital,Ryan Carr,2024-05-31
GQ8OHIVXDO,Vitamin D Capsules,Pharmaceuticals,360.93,51,bottles,"Orlando, FL",Hospital,Kyle Blair,2024-05-31
MURJIR0FWM,Diagnostic Test Strips,Medical Devices,389.03,44,boxes,"San Francisco, CA",Clinic,Robin Levy,2024-08-14
FLIHOYUHA2,Blood Collection Tubes,Medical Devices,326.56,26,trays,"Minneapolis, MN",Clinic,Thomas Silva,2024-07-16
YJS8JEG5OO,Adhesive Bandages,Medical Devices,146.89,42,packs,"San Francisco, CA",Clinic,Christine King,2023-10-26
0M8FDKTJHN,Catheters,Medical Devices,421.87,97,pieces,"Los Angeles, CA",Hospital,William Sullivan,2024-05-17
N6PAWZPPJF,Forceps,Surgical Supplies,327.72,51,pieces,"Atlanta, GA",Clinic,Jasmine Kelley,2024-03-12
C37MIC83FA,Adhesive Bandages,Medical Devices,265.29,30,packs,"San Francisco, CA",Hospital,Robin Levy,2024-01-24
ZN3N83021B,Sterile Drapes,Surgical Supplies,403.87,27,packs,"San Francisco, CA",Hospital,Robin Levy,2023-11-22
EQE4JEVT4N,Surgical Gowns,Surgical Supplies,248.69,69,packs,"Philadelphia, PA",Clinic,Kristen Turner,2023-11-27
I66NF6IG4J,Surgical Masks,Surgical Supplies,266.58,62,boxes,"Minneapolis, MN",Clinic,Thomas Silva,2023-12-09
N2BBZPEP4V,Gauze Pads,Surgical Supplies,461.93,74,packs,"Houston, TX",Clinic,Daniel Arnold,2024-01-09
2KO9PYXZCC,Gauze Pads,Surgical Supplies,74.4,29,packs,"Washington, DC",Hospital,Renee Mcgrath,2024-04-07
UXHTJ7DCK5,Paracetamol Tablets,Pharmaceuticals,272.67,60,packs,"San Francisco, CA",Hospital,Christine King,2024-05-22
QPRTDLBTTC,Sterile Drapes,Surgical Supplies,479.56,62,packs,"Miami, FL",Clinic,John Ponce,2024-01-17
1F0G9W7FV5,Amoxicillin Capsules,Pharmaceuticals,54.56,47,bottles,"Seattle, WA",Clinic,Linda West,2023-12-27
XJIWNT33NU,Gauze Pads,Surgical Supplies,471.54,35,packs,"Minneapolis, MN",Hospital,Thomas Silva,2024-04-22
CLTHUBYS2K,IV Tubing Set,Medical Devices,464.77,83,pieces,"Los Angeles, CA",Clinic,William Sullivan,2024-04-09
PWSD3QQ1BI,Diagnostic Test Strips,Medical Devices,328.07,75,boxes,"Portland, OR",Hospital,Aaron Snyder,2023-11-10
T2QXTIE607,Atorvastatin Tablets,Pharmaceuticals,367.26,16,packs,"Las Vegas, NV",Hospital,Mallory Barnett,2024-01-05
3UYT1494GQ,Amoxicillin Capsules,Pharmaceuticals,497.49,14,bottles,"Houston, TX",Hospital,William Sullivan,2024-03-06
1WXWG1FDLD,Disposable Gloves,Medical Devices,335.21,69,boxes,"Dallas, TX",Hospital,Kristen Turner,2024-09-19
E8Z918GXOH,Surgical Scalpels,Medical Devices,478.99,29,pieces,"Houston, TX",Hospital,Robin Levy,2024-03-29
M79DTEAMRA,Surgical Masks,Surgical Supplies,183.66,39,boxes,"Washington, DC",Hospital,Christopher Flores,2024-01-12
H8ILF61XNX,Atorvastatin Tablets,Pharmaceuticals,281.1,34,packs,"Boston, MA",Hospital,Megan Chang,2024-08-28
1MNP4NDQ6Q,Antibiotic Ointment,Pharmaceuticals,13.48,1,tubes,"Dallas, TX",Clinic,Renee Mcgrath,2024-10-13
6F5691WQDJ,Scalpel Blades,Surgical Supplies,176.51,52,pieces,"Chicago, IL",Clinic,John Ponce,2023-12-09
KJWYCUH725,IV Tubing Set,Medical Devices,115.46,94,pieces,"San Antonio, TX",Hospital,Aaron Snyder,2024-08-28
4FJMC1IV5T,Insulin Injection,Pharmaceuticals,121.09,6,syringles,"San Francisco, CA",Clinic,Christine King,2024-04-10
RQQL0TCH9A,IV Catheters,Surgical Supplies,145.64,29,pieces,"Phoenix, AZ",Hospital,Mikayla Sanchez,2024-01-15
UEHDO5877T,Disposable Face Masks,Medical Devices,154.26,73,boxes,"Las Vegas, NV",Hospital,Mallory Barnett,2024-08-06
T08MCEQ4QW,Vitamin D Capsules,Pharmaceuticals,168.14,27,bottles,"Houston, TX",Clinic,Daniel Arnold,2024-05-02
F9UL867SFG,"Syringes, 50ml",Surgical Supplies,74.34,53,boxes,"Washington, DC",Hospital,Rebecca Wagner,2024-05-03
Q0V1PJHDKV,Catheters,Medical Devices,471.18,74,pieces,"Las Vegas, NV",Hospital,William Cantu,2024-06-25
5Q2G7IUC6L,Surgical Gowns,Surgical Supplies,453.86,46,packs,"San Diego, CA",Hospital,Juan Campos,2024-03-04
GF2E129GQJ,Paracetamol Tablets,Pharmaceuticals,383.37,39,packs,"Las Vegas, NV",Hospital,Mallory Barnett,2024-06-26
HCB13R14ZM,Insulin Injection,Pharmaceuticals,469.01,66,syringles,"Seattle, WA",Hospital,Linda West,2024-07-11
DM3FF9S8CB,Blood Collection Tubes,Medical Devices,72.81,35,trays,"Denver, CO",Clinic,Lisa Barrera,2024-08-05
D0NUUN467D,Disposable Face Masks,Medical Devices,385.77,40,boxes,"Las Vegas, NV",Clinic,Juan Campos,2023-10-31
9AFIRIHJMY,"Syringes, 50ml",Medical Devices,465.03,68,boxes,"Dallas, TX",Clinic,Jennifer Ross,2024-02-03
JVZDECZAGR,Surgical Scalpels,Medical Devices,143.8,21,pieces,"Boston, MA",Hospital,Juan Campos,2024-05-14
N8U5UHJA5D,Catheters,Medical Devices,347.16,88,pieces,"Phoenix, AZ",Hospital,Ryan Carr,2024-06-13
DXB4EFOFHH,Suture Kits,Surgical Supplies,470.34,31,sets,"Washington, DC",Clinic,Christopher Flores,2024-05-19
WF8Y071LEA,Catheters,Medical Devices,76.38,14,pieces,"Portland, OR",Clinic,Aaron Snyder,2024-08-02
EL0BT9YMW4,Forceps,Surgical Supplies,51.49,38,pieces,"Los Angeles, CA",Clinic,William Sullivan,2024-02-12
FMWC15HT6L,Surgical Gowns,Surgical Supplies,455.62,36,packs,"San Antonio, TX",Hospital,Rachel Sutton,2024-06-04
5QZ4PAA6V6,Gauze Pads,Surgical Supplies,486.6,63,packs,"Orlando, FL",Clinic,Mikayla Sanchez,2024-04-26
1GYF759T56,Paracetamol Tablets,Pharmaceuticals,85.61,42,packs,"Houston, TX",Clinic,Daniel Arnold,2024-08-17
V8QN9RVBX2,IV Tubing Set,Medical Devices,439.18,38,pieces,"Las Vegas, NV",Clinic,Lisa Barrera,2024-01-31
A4E111WOBT,Insulin Injection,Pharmaceuticals,448.2,23,syringles,"San Francisco, CA",Hospital,Robin Levy,2024-04-26
GDK1SWNZ75,Gauze Pads,Surgical Supplies,54.59,26,packs,"Washington, DC",Clinic,Renee Mcgrath,2024-01-08
BGGOAIUKMZ,Surgical Scalpels,Medical Devices,346.01,29,pieces,"San Francisco, CA",Hospital,Christine King,2024-09-16
ELUW3F49CG,"Syringes, 50ml",Medical Devices,152.39,71,boxes,"Boston, MA",Hospital,Megan Chang,2024-09-30
1TRO9R1SD5,Amoxicillin Capsules,Pharmaceuticals,117.09,31,bottles,"Dallas, TX",Clinic,Jennifer Ross,2024-02-02
FPAR03QWWN,Cough Syrup,Pharmaceuticals,144.25,69,bottles,"San Francisco, CA",Hospital,Robin Levy,2024-08-24
GJRKLYZX0Y,Sterile Drapes,Surgical Supplies,347.38,22,packs,"Portland, OR",Hospital,Ana Smith,2024-03-20
QX86NZR2U7,Disposable Gloves,Medical Devices,240.29,55,boxes,"San Francisco, CA",Hospital,Robin Levy,2024-01-28
N2BROCRO0V,IV Tubing Set,Medical Devices,108.39,96,pieces,"Orlando, FL",Hospital,Jasmine Kelley,2024-03-01
SLGKIYB8MJ,Suture Kits,Surgical Supplies,334.73,62,sets,"Dallas, TX",Clinic,Jennifer Ross,2024-07-12
93JMOPFD5Z,Insulin Injection,Pharmaceuticals,117.41,43,syringles,"Dallas, TX",Clinic,Jennifer Ross,2024-10-08
4NRE4Z5KD0,Sterile Drapes,Surgical Supplies,89.6,11,packs,"Denver, CO",Hospital,Lisa Barrera,2024-08-12
NV5ZAIERM7,Surgical Gloves,Surgical Supplies,408.49,64,boxes,"Orlando, FL",Clinic,Rachel Sutton,2024-08-17
ODB0BHLIPH,Aspirin Tablets,Pharmaceuticals,183.19,31,packs,"Phoenix, AZ",Clinic,Jennifer Ross,2024-02-02
2CXQUEM95W,Gauze Sponges,Medical Devices,393.92,86,packs,"Houston, TX",Hospital,Daniel Arnold,2023-12-24
7IPQNH04XC,Surgical Gloves,Surgical Supplies,356.84,59,boxes,"Houston, TX",Clinic,Rachel Sutton,2024-01-10
17OAN6QHW9,Insulin Injection,Pharmaceuticals,97.33,45,syringles,"Orlando, FL",Clinic,Kyle Blair,2024-09-23
7B61MFQY0P,"Syringes, 50ml",Surgical Supplies,279.42,24,boxes,"Atlanta, GA",Hospital,Robert Green,2023-12-12
BQLT854AEW,Vitamin D Capsules,Pharmaceuticals,74.46,8,bottles,"Phoenix, AZ",Clinic,Mikayla Sanchez,2023-12-30
7CFCD5LKE4,"Syringes, 50ml",Surgical Supplies,247.4,16,boxes,"Minneapolis, MN",Clinic,Thomas Garcia,2024-07-30
